book_id,position,token_length,char_length,genre,author,title,source_file
7a9bbcbd-007f-403d-a817-b7fc7b14168d,23654,647,1450,,Unknown,История второй мировой войны 1939–1945 гг. Часть 2,7a9bbcbd-007f-403d-a817-b7fc7b14168d.jsonl
7a9bbcbd-007f-403d-a817-b7fc7b14168d,23659,730,1673,,Unknown,История второй мировой войны 1939–1945 гг. Часть 2,7a9bbcbd-007f-403d-a817-b7fc7b14168d.jsonl
7a9bbcbd-007f-403d-a817-b7fc7b14168d,23661,598,1395,,Unknown,История второй мировой войны 1939–1945 гг. Часть 2,7a9bbcbd-007f-403d-a817-b7fc7b14168d.jsonl
7a9bbcbd-007f-403d-a817-b7fc7b14168d,23764,658,1641,,Unknown,История второй мировой войны 1939–1945 гг. Часть 2,7a9bbcbd-007f-403d-a817-b7fc7b14168d.jsonl
fd6e3099-66ad-49cf-b543-f7aaa969bbc2,2729,569,2351,,"Петров А. Н. Война России с Турцией и польскими конфедератами. С 1769–1774 г. Сост. из рукопис. материалов, Ген. штаба кап. А. Петровым. Т. 1–5. Том 1","Санкт-Петербург; тип. Э. Веймара, 1866–1874",fd6e3099-66ad-49cf-b543-f7aaa969bbc2.jsonl
e9133e26-b991-4037-bfef-68238a0e43aa,1556,819,3508,,Волынский Н. П. История Лейб-гвардии Кирасирского Его Величества полка. Кн. 2,"1701-1733. Приложения — СПб.; Столичная типография, 1902",e9133e26-b991-4037-bfef-68238a0e43aa.jsonl
e9133e26-b991-4037-bfef-68238a0e43aa,1729,708,3061,,Волынский Н. П. История Лейб-гвардии Кирасирского Его Величества полка. Кн. 2,"1701-1733. Приложения — СПб.; Столичная типография, 1902",e9133e26-b991-4037-bfef-68238a0e43aa.jsonl
e9133e26-b991-4037-bfef-68238a0e43aa,3183,962,4228,,Волынский Н. П. История Лейб-гвардии Кирасирского Его Величества полка. Кн. 2,"1701-1733. Приложения — СПб.; Столичная типография, 1902",e9133e26-b991-4037-bfef-68238a0e43aa.jsonl
e9133e26-b991-4037-bfef-68238a0e43aa,3203,520,2291,,Волынский Н. П. История Лейб-гвардии Кирасирского Его Величества полка. Кн. 2,"1701-1733. Приложения — СПб.; Столичная типография, 1902",e9133e26-b991-4037-bfef-68238a0e43aa.jsonl
e9133e26-b991-4037-bfef-68238a0e43aa,3213,1692,7366,,Волынский Н. П. История Лейб-гвардии Кирасирского Его Величества полка. Кн. 2,"1701-1733. Приложения — СПб.; Столичная типография, 1902",e9133e26-b991-4037-bfef-68238a0e43aa.jsonl
e9133e26-b991-4037-bfef-68238a0e43aa,5283,667,2751,,Волынский Н. П. История Лейб-гвардии Кирасирского Его Величества полка. Кн. 2,"1701-1733. Приложения — СПб.; Столичная типография, 1902",e9133e26-b991-4037-bfef-68238a0e43aa.jsonl
e9133e26-b991-4037-bfef-68238a0e43aa,5291,990,4135,,Волынский Н. П. История Лейб-гвардии Кирасирского Его Величества полка. Кн. 2,"1701-1733. Приложения — СПб.; Столичная типография, 1902",e9133e26-b991-4037-bfef-68238a0e43aa.jsonl
e9133e26-b991-4037-bfef-68238a0e43aa,5319,1474,6164,,Волынский Н. П. История Лейб-гвардии Кирасирского Его Величества полка. Кн. 2,"1701-1733. Приложения — СПб.; Столичная типография, 1902",e9133e26-b991-4037-bfef-68238a0e43aa.jsonl
e9133e26-b991-4037-bfef-68238a0e43aa,5334,1487,6286,,Волынский Н. П. История Лейб-гвардии Кирасирского Его Величества полка. Кн. 2,"1701-1733. Приложения — СПб.; Столичная типография, 1902",e9133e26-b991-4037-bfef-68238a0e43aa.jsonl
e9133e26-b991-4037-bfef-68238a0e43aa,6751,756,3248,,Волынский Н. П. История Лейб-гвардии Кирасирского Его Величества полка. Кн. 2,"1701-1733. Приложения — СПб.; Столичная типография, 1902",e9133e26-b991-4037-bfef-68238a0e43aa.jsonl
e9133e26-b991-4037-bfef-68238a0e43aa,6849,913,4157,,Волынский Н. П. История Лейб-гвардии Кирасирского Его Величества полка. Кн. 2,"1701-1733. Приложения — СПб.; Столичная типография, 1902",e9133e26-b991-4037-bfef-68238a0e43aa.jsonl
e9133e26-b991-4037-bfef-68238a0e43aa,7009,998,4244,,Волынский Н. П. История Лейб-гвардии Кирасирского Его Величества полка. Кн. 2,"1701-1733. Приложения — СПб.; Столичная типография, 1902",e9133e26-b991-4037-bfef-68238a0e43aa.jsonl
e9133e26-b991-4037-bfef-68238a0e43aa,7013,805,3431,,Волынский Н. П. История Лейб-гвардии Кирасирского Его Величества полка. Кн. 2,"1701-1733. Приложения — СПб.; Столичная типография, 1902",e9133e26-b991-4037-bfef-68238a0e43aa.jsonl
e9133e26-b991-4037-bfef-68238a0e43aa,7067,765,3242,,Волынский Н. П. История Лейб-гвардии Кирасирского Его Величества полка. Кн. 2,"1701-1733. Приложения — СПб.; Столичная типография, 1902",e9133e26-b991-4037-bfef-68238a0e43aa.jsonl
e9133e26-b991-4037-bfef-68238a0e43aa,7126,977,4240,,Волынский Н. П. История Лейб-гвардии Кирасирского Его Величества полка. Кн. 2,"1701-1733. Приложения — СПб.; Столичная типография, 1902",e9133e26-b991-4037-bfef-68238a0e43aa.jsonl
e9133e26-b991-4037-bfef-68238a0e43aa,7159,665,2961,,Волынский Н. П. История Лейб-гвардии Кирасирского Его Величества полка. Кн. 2,"1701-1733. Приложения — СПб.; Столичная типография, 1902",e9133e26-b991-4037-bfef-68238a0e43aa.jsonl
e9133e26-b991-4037-bfef-68238a0e43aa,7165,615,2770,,Волынский Н. П. История Лейб-гвардии Кирасирского Его Величества полка. Кн. 2,"1701-1733. Приложения — СПб.; Столичная типография, 1902",e9133e26-b991-4037-bfef-68238a0e43aa.jsonl
e9133e26-b991-4037-bfef-68238a0e43aa,7216,619,2706,,Волынский Н. П. История Лейб-гвардии Кирасирского Его Величества полка. Кн. 2,"1701-1733. Приложения — СПб.; Столичная типография, 1902",e9133e26-b991-4037-bfef-68238a0e43aa.jsonl
99d1e53f-a197-4ed6-bffd-705bc810ddf9,3538,713,2926,,Unknown,"Карпов А.Ю. Великий князь Александр Невский, 2010",99d1e53f-a197-4ed6-bffd-705bc810ddf9.jsonl
f965eafb-37d6-4a91-af26-966908349488,2743,639,1401,,Unknown,"Михеев Ю.З. Чугунов В.Д. Военные сообщения исторический очерк становления и развития службы военных сообщений Российских Вооруженных Сил, 1621-2007, 2008",f965eafb-37d6-4a91-af26-966908349488.jsonl
8182abf3-0372-4a57-a51f-40cec918ce2e,27450,608,1294,,Unknown,"Феськов В.И. Голиков В.И. Калашников К.А. Слугин С.А. Вооруженные Силы СССР после Второй мировой войны от Красной Армии к Советской. Часть 2, 2013",8182abf3-0372-4a57-a51f-40cec918ce2e.jsonl
8182abf3-0372-4a57-a51f-40cec918ce2e,27757,630,1876,,Unknown,"Феськов В.И. Голиков В.И. Калашников К.А. Слугин С.А. Вооруженные Силы СССР после Второй мировой войны от Красной Армии к Советской. Часть 2, 2013",8182abf3-0372-4a57-a51f-40cec918ce2e.jsonl
8182abf3-0372-4a57-a51f-40cec918ce2e,43604,584,1272,,Unknown,"Феськов В.И. Голиков В.И. Калашников К.А. Слугин С.А. Вооруженные Силы СССР после Второй мировой войны от Красной Армии к Советской. Часть 2, 2013",8182abf3-0372-4a57-a51f-40cec918ce2e.jsonl
8182abf3-0372-4a57-a51f-40cec918ce2e,43670,524,1083,,Unknown,"Феськов В.И. Голиков В.И. Калашников К.А. Слугин С.А. Вооруженные Силы СССР после Второй мировой войны от Красной Армии к Советской. Часть 2, 2013",8182abf3-0372-4a57-a51f-40cec918ce2e.jsonl
8182abf3-0372-4a57-a51f-40cec918ce2e,43713,631,1339,,Unknown,"Феськов В.И. Голиков В.И. Калашников К.А. Слугин С.А. Вооруженные Силы СССР после Второй мировой войны от Красной Армии к Советской. Часть 2, 2013",8182abf3-0372-4a57-a51f-40cec918ce2e.jsonl
8182abf3-0372-4a57-a51f-40cec918ce2e,43786,916,2030,,Unknown,"Феськов В.И. Голиков В.И. Калашников К.А. Слугин С.А. Вооруженные Силы СССР после Второй мировой войны от Красной Армии к Советской. Часть 2, 2013",8182abf3-0372-4a57-a51f-40cec918ce2e.jsonl
8182abf3-0372-4a57-a51f-40cec918ce2e,43811,534,1039,,Unknown,"Феськов В.И. Голиков В.И. Калашников К.А. Слугин С.А. Вооруженные Силы СССР после Второй мировой войны от Красной Армии к Советской. Часть 2, 2013",8182abf3-0372-4a57-a51f-40cec918ce2e.jsonl
8182abf3-0372-4a57-a51f-40cec918ce2e,43816,742,1587,,Unknown,"Феськов В.И. Голиков В.И. Калашников К.А. Слугин С.А. Вооруженные Силы СССР после Второй мировой войны от Красной Армии к Советской. Часть 2, 2013",8182abf3-0372-4a57-a51f-40cec918ce2e.jsonl
8182abf3-0372-4a57-a51f-40cec918ce2e,43821,1136,2194,,Unknown,"Феськов В.И. Голиков В.И. Калашников К.А. Слугин С.А. Вооруженные Силы СССР после Второй мировой войны от Красной Армии к Советской. Часть 2, 2013",8182abf3-0372-4a57-a51f-40cec918ce2e.jsonl
8182abf3-0372-4a57-a51f-40cec918ce2e,43829,978,2032,,Unknown,"Феськов В.И. Голиков В.И. Калашников К.А. Слугин С.А. Вооруженные Силы СССР после Второй мировой войны от Красной Армии к Советской. Часть 2, 2013",8182abf3-0372-4a57-a51f-40cec918ce2e.jsonl
e11343f9-e003-4a2c-817d-730c3305b71f,8399,553,2448,,Unknown,"Судравский В.К. История Лейб-гвардии гренадерского полка 1756-1906 г.г. Том I, 1906",e11343f9-e003-4a2c-817d-730c3305b71f.jsonl
e11343f9-e003-4a2c-817d-730c3305b71f,8509,784,3072,,Unknown,"Судравский В.К. История Лейб-гвардии гренадерского полка 1756-1906 г.г. Том I, 1906",e11343f9-e003-4a2c-817d-730c3305b71f.jsonl
e11343f9-e003-4a2c-817d-730c3305b71f,8511,1293,5643,,Unknown,"Судравский В.К. История Лейб-гвардии гренадерского полка 1756-1906 г.г. Том I, 1906",e11343f9-e003-4a2c-817d-730c3305b71f.jsonl
e11343f9-e003-4a2c-817d-730c3305b71f,8517,522,2156,,Unknown,"Судравский В.К. История Лейб-гвардии гренадерского полка 1756-1906 г.г. Том I, 1906",e11343f9-e003-4a2c-817d-730c3305b71f.jsonl
e11343f9-e003-4a2c-817d-730c3305b71f,8519,930,3828,,Unknown,"Судравский В.К. История Лейб-гвардии гренадерского полка 1756-1906 г.г. Том I, 1906",e11343f9-e003-4a2c-817d-730c3305b71f.jsonl
e11343f9-e003-4a2c-817d-730c3305b71f,8536,533,2246,,Unknown,"Судравский В.К. История Лейб-гвардии гренадерского полка 1756-1906 г.г. Том I, 1906",e11343f9-e003-4a2c-817d-730c3305b71f.jsonl
8b61b94b-9469-41d6-b228-3f2981b302e4,1216,546,1199,,"Звегинцов В.В. Русская армия. 1700-1917, в 7 частях. Часть 6","Париж, 1978",8b61b94b-9469-41d6-b228-3f2981b302e4.jsonl
341793d2-e169-4441-81d1-9f5eca516561,7770,535,2209,,Лобанок В. Е. В боях за Родину.,"Мн. Беларусь, 1964",341793d2-e169-4441-81d1-9f5eca516561.jsonl
51c05c23-f7ad-4241-a90b-c6deb6dc9ade,81795,607,1263,,Unknown,Феськов В.И. Калашников К.А. Голиков В.И. Красная Армия в победах и поражениях 1941-1945 гг. 2003,51c05c23-f7ad-4241-a90b-c6deb6dc9ade.jsonl
51c05c23-f7ad-4241-a90b-c6deb6dc9ade,99374,578,1266,,Unknown,Феськов В.И. Калашников К.А. Голиков В.И. Красная Армия в победах и поражениях 1941-1945 гг. 2003,51c05c23-f7ad-4241-a90b-c6deb6dc9ade.jsonl
51c05c23-f7ad-4241-a90b-c6deb6dc9ade,99437,518,1077,,Unknown,Феськов В.И. Калашников К.А. Голиков В.И. Красная Армия в победах и поражениях 1941-1945 гг. 2003,51c05c23-f7ad-4241-a90b-c6deb6dc9ade.jsonl
51c05c23-f7ad-4241-a90b-c6deb6dc9ade,99477,546,1253,,Unknown,Феськов В.И. Калашников К.А. Голиков В.И. Красная Армия в победах и поражениях 1941-1945 гг. 2003,51c05c23-f7ad-4241-a90b-c6deb6dc9ade.jsonl
51c05c23-f7ad-4241-a90b-c6deb6dc9ade,99533,992,2191,,Unknown,Феськов В.И. Калашников К.А. Голиков В.И. Красная Армия в победах и поражениях 1941-1945 гг. 2003,51c05c23-f7ad-4241-a90b-c6deb6dc9ade.jsonl
51c05c23-f7ad-4241-a90b-c6deb6dc9ade,99562,756,1634,,Unknown,Феськов В.И. Калашников К.А. Голиков В.И. Красная Армия в победах и поражениях 1941-1945 гг. 2003,51c05c23-f7ad-4241-a90b-c6deb6dc9ade.jsonl
51c05c23-f7ad-4241-a90b-c6deb6dc9ade,99568,1026,2082,,Unknown,Феськов В.И. Калашников К.А. Голиков В.И. Красная Армия в победах и поражениях 1941-1945 гг. 2003,51c05c23-f7ad-4241-a90b-c6deb6dc9ade.jsonl
51c05c23-f7ad-4241-a90b-c6deb6dc9ade,99575,943,1978,,Unknown,Феськов В.И. Калашников К.А. Голиков В.И. Красная Армия в победах и поражениях 1941-1945 гг. 2003,51c05c23-f7ad-4241-a90b-c6deb6dc9ade.jsonl
51c05c23-f7ad-4241-a90b-c6deb6dc9ade,99576,630,1437,,Unknown,Феськов В.И. Калашников К.А. Голиков В.И. Красная Армия в победах и поражениях 1941-1945 гг. 2003,51c05c23-f7ad-4241-a90b-c6deb6dc9ade.jsonl
0a8ff2fb-0ca9-44cb-94b5-17a250ac962c,5858,535,768,,Unknown,"Пузыревский К.П. Повреждения кораблей от артиллерии и борьба за живучесть. (По материалам мировой империалистической войны 1914-1918 гг.), 1940",0a8ff2fb-0ca9-44cb-94b5-17a250ac962c.jsonl
487bbc3e-a578-4b8b-a78c-703afe3685be,1884,531,751,,Подводные силы Черноморского флота Под ред. нач. Гл. штаба ВМФ РФ адмирала В. А. Кравченко; авт. колл. Ничик Ю. М. Захар В. Р. лит. ред. Д. И. Чумак.,"Симферополь Таврида, 2004",487bbc3e-a578-4b8b-a78c-703afe3685be.jsonl
487bbc3e-a578-4b8b-a78c-703afe3685be,2999,849,1822,,Подводные силы Черноморского флота Под ред. нач. Гл. штаба ВМФ РФ адмирала В. А. Кравченко; авт. колл. Ничик Ю. М. Захар В. Р. лит. ред. Д. И. Чумак.,"Симферополь Таврида, 2004",487bbc3e-a578-4b8b-a78c-703afe3685be.jsonl
487bbc3e-a578-4b8b-a78c-703afe3685be,4513,590,1251,,Подводные силы Черноморского флота Под ред. нач. Гл. штаба ВМФ РФ адмирала В. А. Кравченко; авт. колл. Ничик Ю. М. Захар В. Р. лит. ред. Д. И. Чумак.,"Симферополь Таврида, 2004",487bbc3e-a578-4b8b-a78c-703afe3685be.jsonl
7554d51a-003a-4e4d-a4e0-9c60770d2a8f,34530,558,1083,,Артизов Андрей,Нацистский проект «Aktion Wlassow»,7554d51a-003a-4e4d-a4e0-9c60770d2a8f.jsonl
7554d51a-003a-4e4d-a4e0-9c60770d2a8f,36173,638,1249,,Артизов Андрей,Нацистский проект «Aktion Wlassow»,7554d51a-003a-4e4d-a4e0-9c60770d2a8f.jsonl
7554d51a-003a-4e4d-a4e0-9c60770d2a8f,36892,554,1084,,Артизов Андрей,Нацистский проект «Aktion Wlassow»,7554d51a-003a-4e4d-a4e0-9c60770d2a8f.jsonl
4c630851-d500-4ae8-8fe6-acb15cada428,191,542,1340,,"Зубков Р. А. Таллинский прорыв Краснознаменного Балтийского флота (август—сентябрь 1941 г.). События, оценки, уроки. Военно-исторический труд.","М. Кучково поле, 2012",4c630851-d500-4ae8-8fe6-acb15cada428.jsonl
073a448f-fa6c-4edf-867f-85034de8e2fb,54,697,1818,,Unknown,XVII Всероссийский съезд советов. Стенографический отчет,073a448f-fa6c-4edf-867f-85034de8e2fb.jsonl
2b16e342-2e99-4c4d-b0f3-3f798024d1ec,2588,586,2004,,Unknown,"Гамель, И.Х. Описание Тульского оружейного завода в историческом и техническом отношении, 1826",2b16e342-2e99-4c4d-b0f3-3f798024d1ec.jsonl
2b16e342-2e99-4c4d-b0f3-3f798024d1ec,2589,797,2721,,Unknown,"Гамель, И.Х. Описание Тульского оружейного завода в историческом и техническом отношении, 1826",2b16e342-2e99-4c4d-b0f3-3f798024d1ec.jsonl
2b16e342-2e99-4c4d-b0f3-3f798024d1ec,2602,991,3681,,Unknown,"Гамель, И.Х. Описание Тульского оружейного завода в историческом и техническом отношении, 1826",2b16e342-2e99-4c4d-b0f3-3f798024d1ec.jsonl
2b16e342-2e99-4c4d-b0f3-3f798024d1ec,2623,731,2451,,Unknown,"Гамель, И.Х. Описание Тульского оружейного завода в историческом и техническом отношении, 1826",2b16e342-2e99-4c4d-b0f3-3f798024d1ec.jsonl
2b16e342-2e99-4c4d-b0f3-3f798024d1ec,2711,833,3367,,Unknown,"Гамель, И.Х. Описание Тульского оружейного завода в историческом и техническом отношении, 1826",2b16e342-2e99-4c4d-b0f3-3f798024d1ec.jsonl
2b16e342-2e99-4c4d-b0f3-3f798024d1ec,2733,1059,4144,,Unknown,"Гамель, И.Х. Описание Тульского оружейного завода в историческом и техническом отношении, 1826",2b16e342-2e99-4c4d-b0f3-3f798024d1ec.jsonl
2b16e342-2e99-4c4d-b0f3-3f798024d1ec,2749,601,2267,,Unknown,"Гамель, И.Х. Описание Тульского оружейного завода в историческом и техническом отношении, 1826",2b16e342-2e99-4c4d-b0f3-3f798024d1ec.jsonl
2b16e342-2e99-4c4d-b0f3-3f798024d1ec,2772,768,2737,,Unknown,"Гамель, И.Х. Описание Тульского оружейного завода в историческом и техническом отношении, 1826",2b16e342-2e99-4c4d-b0f3-3f798024d1ec.jsonl
2b16e342-2e99-4c4d-b0f3-3f798024d1ec,2849,1395,5160,,Unknown,"Гамель, И.Х. Описание Тульского оружейного завода в историческом и техническом отношении, 1826",2b16e342-2e99-4c4d-b0f3-3f798024d1ec.jsonl
2b16e342-2e99-4c4d-b0f3-3f798024d1ec,2850,1904,6978,,Unknown,"Гамель, И.Х. Описание Тульского оружейного завода в историческом и техническом отношении, 1826",2b16e342-2e99-4c4d-b0f3-3f798024d1ec.jsonl
2b16e342-2e99-4c4d-b0f3-3f798024d1ec,2854,936,3529,,Unknown,"Гамель, И.Х. Описание Тульского оружейного завода в историческом и техническом отношении, 1826",2b16e342-2e99-4c4d-b0f3-3f798024d1ec.jsonl
2b16e342-2e99-4c4d-b0f3-3f798024d1ec,2856,715,2707,,Unknown,"Гамель, И.Х. Описание Тульского оружейного завода в историческом и техническом отношении, 1826",2b16e342-2e99-4c4d-b0f3-3f798024d1ec.jsonl
2b16e342-2e99-4c4d-b0f3-3f798024d1ec,2857,1054,4073,,Unknown,"Гамель, И.Х. Описание Тульского оружейного завода в историческом и техническом отношении, 1826",2b16e342-2e99-4c4d-b0f3-3f798024d1ec.jsonl
2b16e342-2e99-4c4d-b0f3-3f798024d1ec,2860,578,2291,,Unknown,"Гамель, И.Х. Описание Тульского оружейного завода в историческом и техническом отношении, 1826",2b16e342-2e99-4c4d-b0f3-3f798024d1ec.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,330,579,2123,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,560,673,2215,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,655,514,1708,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,834,528,1928,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,853,652,2194,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,863,847,2834,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,906,905,3098,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,1233,612,2084,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,1696,591,2165,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,1698,530,1857,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,1861,713,2673,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,1897,545,1926,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,1906,603,2245,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,1912,619,2312,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,1916,542,1896,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,1917,550,2056,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,2072,587,2125,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,2091,848,3012,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,2170,627,2326,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,2388,739,2778,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,2410,767,2641,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,2534,663,2768,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,2857,774,2845,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,2864,601,2252,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,2877,848,2825,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,2881,1134,3849,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,3046,966,3404,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,3064,593,2117,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,3075,538,1927,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,3084,1135,4025,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
4f3d138a-c546-4036-a1b8-dd131431f20a,3137,551,1983,,Unknown,"Селин Л.-Ф. Из замка в замок, 1999",4f3d138a-c546-4036-a1b8-dd131431f20a.jsonl
7d7ae9f1-ac11-4152-83d7-310a9a1b4155,285,649,2877,,Unknown,"Морозов А.А. Танки и люди. Дневник главного конструктора @ BTVT.narod.ru, 2006-7",7d7ae9f1-ac11-4152-83d7-310a9a1b4155.jsonl
80e605e6-e95f-4ac5-bde0-741024235dd3,298,534,1621,,Раков В.С. Мои воспоминания о Евпатории в эпоху Крымской войны 1853-1856 гг.,"Евпатория тип. М.Л. Мурованского, 1904",80e605e6-e95f-4ac5-bde0-741024235dd3.jsonl
8c9affe6-92e2-412e-b874-21e32f7d75bb,7680,522,1894,,Алексеев Михаил,Военная разведка России от Рюрика до Николая II. Книга 1,8c9affe6-92e2-412e-b874-21e32f7d75bb.jsonl
cd4851ec-995c-4347-8153-1ce8a8b92593,2538,636,3074,,Unknown,Бегимов К. Разрешите взлет,cd4851ec-995c-4347-8153-1ce8a8b92593.jsonl
cd4851ec-995c-4347-8153-1ce8a8b92593,5205,636,3074,,Unknown,Бегимов К. Разрешите взлет,cd4851ec-995c-4347-8153-1ce8a8b92593.jsonl
54d3bc2c-d616-4736-8124-7a44a880e3b8,298,637,2737,,Сообщение ЧГК по установлению и расследованию злодеяний немецко-фашистских захватчиков и их сообщников о преступлениях немецких захватчиков на территории Латвийской Советской Социалистической Республики.,"Рига Кн-во и тип. № 2 ВАППа, 1945",54d3bc2c-d616-4736-8124-7a44a880e3b8.jsonl
69f3b4fb-c271-4613-ab1b-92c030057177,15308,779,3157,,Unknown,"Борисов В.Е. Сыцянко А.И. Походы 64-го Пехотного Казанского его императорского высочества великого князя Михаила Николаевича полка. 1642-1700-1886, 1888",69f3b4fb-c271-4613-ab1b-92c030057177.jsonl
08647c6b-ebc7-47bc-afd2-d6e1eee80f30,6581,1259,4825,,Unknown,"Бранденбург Н.Е. Материалы для истории артиллерийского управления в, 1876",08647c6b-ebc7-47bc-afd2-d6e1eee80f30.jsonl
08647c6b-ebc7-47bc-afd2-d6e1eee80f30,6583,644,2510,,Unknown,"Бранденбург Н.Е. Материалы для истории артиллерийского управления в, 1876",08647c6b-ebc7-47bc-afd2-d6e1eee80f30.jsonl
08647c6b-ebc7-47bc-afd2-d6e1eee80f30,6634,1188,4429,,Unknown,"Бранденбург Н.Е. Материалы для истории артиллерийского управления в, 1876",08647c6b-ebc7-47bc-afd2-d6e1eee80f30.jsonl
08647c6b-ebc7-47bc-afd2-d6e1eee80f30,7090,820,3043,,Unknown,"Бранденбург Н.Е. Материалы для истории артиллерийского управления в, 1876",08647c6b-ebc7-47bc-afd2-d6e1eee80f30.jsonl
08647c6b-ebc7-47bc-afd2-d6e1eee80f30,8010,873,3474,,Unknown,"Бранденбург Н.Е. Материалы для истории артиллерийского управления в, 1876",08647c6b-ebc7-47bc-afd2-d6e1eee80f30.jsonl
